timestamp,variant,instance,omega,seed,metric,value
20260915_054703,C0+C0p+C3+FLOW+MTC+S11+WARM+PRE+K5+K7+FILT+MD+SEED+SEEDLS,inputs_11x11,midpoint,1,M_d,1086.4577509947378
20260915_054703,C0+C0p+C3+FLOW+MTC+S11+WARM+PRE+K5+K7+FILT+MD+SEED+SEEDLS,inputs_11x11,midpoint,1,ts_ub,1033.11300197865
20260915_054703,C0+C0p+C3+FLOW+MTC+S11+WARM+PRE+K5+K7+FILT+MD+SEED+SEEDLS,inputs_11x11,midpoint,1,te_ub,1062.4577509947378
20260915_054703,C0+C0p+C3+FLOW+MTC+S11+WARM+PRE+K5+K7+FILT+MD+SEED+SEEDLS,inputs_11x11,midpoint,1,seed_LB,6624.667838787232
20260915_054703,C0+C0p+C3+FLOW+MTC+S11+WARM+PRE+K5+K7+FILT+MD+SEED+SEEDLS,inputs_11x11,midpoint,1,seed_time_s,120.86032724380493
20260915_054703,C0+C0p+C3+FLOW+MTC+S11+WARM+PRE+K5+K7+FILT+MD+SEED+SEEDLS,inputs_11x11,midpoint,1,seed_source,localsearch
20260915_054703,C0+C0p+C3+FLOW+MTC+S11+WARM+PRE+K5+K7+FILT+MD+SEED+SEEDLS,inputs_11x11,midpoint,1,spcall_TIME_LIMIT_WITH_INCUMBENT,3
20260915_054703,C0+C0p+C3+FLOW+MTC+S11+WARM+PRE+K5+K7+FILT+MD+SEED+SEEDLS,inputs_11x11,midpoint,1,cut_singleton_infeasible,72
20260915_054703,C0+C0p+C3+FLOW+MTC+S11+WARM+PRE+K5+K7+FILT+MD+SEED+SEEDLS,inputs_11x11,midpoint,1,cut_cell_optimality,32
20260915_054703,C0+C0p+C3+FLOW+MTC+S11+WARM+PRE+K5+K7+FILT+MD+SEED+SEEDLS,inputs_11x11,midpoint,1,cut_dual_bound,1
20260915_054703,C0+C0p+C3+FLOW+MTC+S11+WARM+PRE+K5+K7+FILT+MD+SEED+SEEDLS,inputs_11x11,midpoint,1,singleton_cache_enabled,1
20260915_054703,C0+C0p+C3+FLOW+MTC+S11+WARM+PRE+K5+K7+FILT+MD+SEED+SEEDLS,inputs_11x11,midpoint,1,single_sp_requests,664
20260915_054703,C0+C0p+C3+FLOW+MTC+S11+WARM+PRE+K5+K7+FILT+MD+SEED+SEEDLS,inputs_11x11,midpoint,1,single_sp_solves,430
20260915_054703,C0+C0p+C3+FLOW+MTC+S11+WARM+PRE+K5+K7+FILT+MD+SEED+SEEDLS,inputs_11x11,midpoint,1,single_sp_cache_hits,234
20260915_054703,C0+C0p+C3+FLOW+MTC+S11+WARM+PRE+K5+K7+FILT+MD+SEED+SEEDLS,inputs_11x11,midpoint,1,single_sp_build_time_s,1.389230728149414
20260915_054703,C0+C0p+C3+FLOW+MTC+S11+WARM+PRE+K5+K7+FILT+MD+SEED+SEEDLS,inputs_11x11,midpoint,1,single_sp_solve_time_s,0.8327603340148926
20260915_054703,C0+C0p+C3+FLOW+MTC+S11+WARM+PRE+K5+K7+FILT+MD+SEED+SEEDLS,inputs_11x11,midpoint,1,single_sp_time_s,2.2219910621643066
20260915_054703,C0+C0p+C3+FLOW+MTC+S11+WARM+PRE+K5+K7+FILT+MD+SEED+SEEDLS,inputs_11x11,midpoint,1,cache_lookup_time_s,0.0019064191728830338
20260915_054703,C0+C0p+C3+FLOW+MTC+S11+WARM+PRE+K5+K7+FILT+MD+SEED+SEEDLS,inputs_11x11,midpoint,1,est_prevented_solve_time_s,0.8618049621582031
20260915_054703,C0+C0p+C3+FLOW+MTC+S11+WARM+PRE+K5+K7+FILT+MD+SEED+SEEDLS,inputs_11x11,midpoint,1,single_sp_status_FEASIBLE_VERIFIED,422
20260915_054703,C0+C0p+C3+FLOW+MTC+S11+WARM+PRE+K5+K7+FILT+MD+SEED+SEEDLS,inputs_11x11,midpoint,1,single_sp_status_INFEASIBLE_PROVEN,8
20260915_054703,C0+C0p+C3+FLOW+MTC+S11+WARM+PRE+K5+K7+FILT+MD+SEED+SEEDLS,inputs_11x11,midpoint,1,single_sp_status_UNKNOWN,0
20260915_054703,C0+C0p+C3+FLOW+MTC+S11+WARM+PRE+K5+K7+FILT+MD+SEED+SEEDLS,inputs_11x11,midpoint,1,dup_cuts_prevented,0
20260915_054703,C0+C0p+C3+FLOW+MTC+S11+WARM+PRE+K5+K7+FILT+MD+SEED+SEEDLS,inputs_11x11,midpoint,1,single_sp_distinct,430
20260915_054703,C0+C0p+C3+FLOW+MTC+S11+WARM+PRE+K5+K7+FILT+MD+SEED+SEEDLS,inputs_11x11,midpoint,1,master_time_s,1376.7725024223328
20260915_054703,C0+C0p+C3+FLOW+MTC+S11+WARM+PRE+K5+K7+FILT+MD+SEED+SEEDLS,inputs_11x11,midpoint,1,sp_time_s,300.00109672546387
20260915_054703,C0+C0p+C3+FLOW+MTC+S11+WARM+PRE+K5+K7+FILT+MD+SEED+SEEDLS,inputs_11x11,midpoint,1,master_time_share,0.8210843152123003
20260915_054703,C0+C0p+C3+FLOW+MTC+S11+WARM+PRE+K5+K7+FILT+MD+SEED+SEEDLS,inputs_11x11,midpoint,1,sp_time_share,0.17891568478769967
20260915_054703,C0+C0p+C3+FLOW+MTC+S11+WARM+PRE+K5+K7+FILT+MD+SEED+SEEDLS,inputs_11x11,midpoint,1,t_to_gap_10pct,120.86931490898132
20260915_054703,C0+C0p+C3+FLOW+MTC+S11+WARM+PRE+K5+K7+FILT+MD+SEED+SEEDLS,inputs_11x11,midpoint,1,t_to_gap_5pct,
20260915_054703,C0+C0p+C3+FLOW+MTC+S11+WARM+PRE+K5+K7+FILT+MD+SEED+SEEDLS,inputs_11x11,midpoint,1,t_to_gap_3pct,
20260915_054703,C0+C0p+C3+FLOW+MTC+S11+WARM+PRE+K5+K7+FILT+MD+SEED+SEEDLS,inputs_11x11,midpoint,1,t_to_gap_1pct,
20260915_054755,C0+C0p+C3+FLOW+MTC+S11+WARM+PRE+K5+K7+FILT+MD+SEED+SEEDLS,inputs_12x12,midpoint,1,status,TIME_LIMIT
20260915_054755,C0+C0p+C3+FLOW+MTC+S11+WARM+PRE+K5+K7+FILT+MD+SEED+SEEDLS,inputs_12x12,midpoint,1,LB,9622.630333041
20260915_054755,C0+C0p+C3+FLOW+MTC+S11+WARM+PRE+K5+K7+FILT+MD+SEED+SEEDLS,inputs_12x12,midpoint,1,UB,10270.216543670891
20260915_054755,C0+C0p+C3+FLOW+MTC+S11+WARM+PRE+K5+K7+FILT+MD+SEED+SEEDLS,inputs_12x12,midpoint,1,gap,0.06305477668131276
20260915_054755,C0+C0p+C3+FLOW+MTC+S11+WARM+PRE+K5+K7+FILT+MD+SEED+SEEDLS,inputs_12x12,midpoint,1,iterations,9
20260915_054755,C0+C0p+C3+FLOW+MTC+S11+WARM+PRE+K5+K7+FILT+MD+SEED+SEEDLS,inputs_12x12,midpoint,1,runtime_s,1800.0062549114227
20260915_054755,C0+C0p+C3+FLOW+MTC+S11+WARM+PRE+K5+K7+FILT+MD+SEED+SEEDLS,inputs_12x12,midpoint,1,wall_s,1800.0158476829529
20260915_054755,C0+C0p+C3+FLOW+MTC+S11+WARM+PRE+K5+K7+FILT+MD+SEED+SEEDLS,inputs_12x12,midpoint,1,n_sp_calls,3
20260915_054755,C0+C0p+C3+FLOW+MTC+S11+WARM+PRE+K5+K7+FILT+MD+SEED+SEEDLS,inputs_12x12,midpoint,1,incumbent_value,9622.630333041
20260915_054755,C0+C0p+C3+FLOW+MTC+S11+WARM+PRE+K5+K7+FILT+MD+SEED+SEEDLS,inputs_12x12,midpoint,1,certified,0
20260915_054755,C0+C0p+C3+FLOW+MTC+S11+WARM+PRE+K5+K7+FILT+MD+SEED+SEEDLS,inputs_12x12,midpoint,1,n_Nf,134
20260915_054755,C0+C0p+C3+FLOW+MTC+S11+WARM+PRE+K5+K7+FILT+MD+SEED+SEEDLS,inputs_12x12,midpoint,1,n_K,102
20260915_054755,C0+C0p+C3+FLOW+MTC+S11+WARM+PRE+K5+K7+FILT+MD+SEED+SEEDLS,inputs_12x12,midpoint,1,sp_engine,strong_resource
20260915_054755,C0+C0p+C3+FLOW+MTC+S11+WARM+PRE+K5+K7+FILT+MD+SEED+SEEDLS,inputs_12x12,midpoint,1,sp_mip_gap,0.0
20260915_054755,C0+C0p+C3+FLOW+MTC+S11+WARM+PRE+K5+K7+FILT+MD+SEED+SEEDLS,inputs_12x12,midpoint,1,sp_tighten,0
20260915_054755,C0+C0p+C3+FLOW+MTC+S11+WARM+PRE+K5+K7+FILT+MD+SEED+SEEDLS,inputs_12x12,midpoint,1,sp_tight_gap,0.0
20260915_054755,C0+C0p+C3+FLOW+MTC+S11+WARM+PRE+K5+K7+FILT+MD+SEED+SEEDLS,inputs_12x12,midpoint,1,seed_localsearch,1
20260915_054755,C0+C0p+C3+FLOW+MTC+S11+WARM+PRE+K5+K7+FILT+MD+SEED+SEEDLS,inputs_12x12,midpoint,1,seed_budget_s,120.0
20260915_054755,C0+C0p+C3+FLOW+MTC+S11+WARM+PRE+K5+K7+FILT+MD+SEED+SEEDLS,inputs_12x12,midpoint,1,bigm_threshold,18
20260915_054755,C0+C0p+C3+FLOW+MTC+S11+WARM+PRE+K5+K7+FILT+MD+SEED+SEEDLS,inputs_12x12,midpoint,1,bigm_margin,1.0
20260915_054755,C0+C0p+C3+FLOW+MTC+S11+WARM+PRE+K5+K7+FILT+MD+SEED+SEEDLS,inputs_12x12,midpoint,1,bigm_method,global_sum
20260915_054755,C0+C0p+C3+FLOW+MTC+S11+WARM+PRE+K5+K7+FILT+MD+SEED+SEEDLS,inputs_12x12,midpoint,1,bigm_nodes_in_dp,0
20260915_054755,C0+C0p+C3+FLOW+MTC+S11+WARM+PRE+K5+K7+FILT+MD+SEED+SEEDLS,inputs_12x12,midpoint,1,bigm_dp_completed,False
20260915_054755,C0+C0p+C3+FLOW+MTC+S11+WARM+PRE+K5+K7+FILT+MD+SEED+SEEDLS,inputs_12x12,midpoint,1,M_d,1398.372736774622
20260915_054755,C0+C0p+C3+FLOW+MTC+S11+WARM+PRE+K5+K7+FILT+MD+SEED+SEEDLS,inputs_12x12,midpoint,1,ts_ub,1344.027987758534
20260915_054755,C0+C0p+C3+FLOW+MTC+S11+WARM+PRE+K5+K7+FILT+MD+SEED+SEEDLS,inputs_12x12,midpoint,1,te_ub,1373.372736774622
20260915_054755,C0+C0p+C3+FLOW+MTC+S11+WARM+PRE+K5+K7+FILT+MD+SEED+SEEDLS,inputs_12x12,midpoint,1,seed_LB,9622.630333041
20260915_054755,C0+C0p+C3+FLOW+MTC+S11+WARM+PRE+K5+K7+FILT+MD+SEED+SEEDLS,inputs_12x12,midpoint,1,seed_time_s,120.02962470054626
20260915_054755,C0+C0p+C3+FLOW+MTC+S11+WARM+PRE+K5+K7+FILT+MD+SEED+SEEDLS,inputs_12x12,midpoint,1,seed_source,localsearch
20260915_054755,C0+C0p+C3+FLOW+MTC+S11+WARM+PRE+K5+K7+FILT+MD+SEED+SEEDLS,inputs_12x12,midpoint,1,spcall_INFEASIBLE_PROVEN,1
20260915_054755,C0+C0p+C3+FLOW+MTC+S11+WARM+PRE+K5+K7+FILT+MD+SEED+SEEDLS,inputs_12x12,midpoint,1,spcall_TIME_LIMIT_WITH_INCUMBENT,2
20260915_054755,C0+C0p+C3+FLOW+MTC+S11+WARM+PRE+K5+K7+FILT+MD+SEED+SEEDLS,inputs_12x12,midpoint,1,cut_singleton_infeasible,49
20260915_054755,C0+C0p+C3+FLOW+MTC+S11+WARM+PRE+K5+K7+FILT+MD+SEED+SEEDLS,inputs_12x12,midpoint,1,cut_cell_optimality,31
20260915_054755,C0+C0p+C3+FLOW+MTC+S11+WARM+PRE+K5+K7+FILT+MD+SEED+SEEDLS,inputs_12x12,midpoint,1,cut_conflict_infeasible,1
20260915_054755,C0+C0p+C3+FLOW+MTC+S11+WARM+PRE+K5+K7+FILT+MD+SEED+SEEDLS,inputs_12x12,midpoint,1,cut_propagation,1
20260915_054755,C0+C0p+C3+FLOW+MTC+S11+WARM+PRE+K5+K7+FILT+MD+SEED+SEEDLS,inputs_12x12,midpoint,1,singleton_cache_enabled,1
20260915_054755,C0+C0p+C3+FLOW+MTC+S11+WARM+PRE+K5+K7+FILT+MD+SEED+SEEDLS,inputs_12x12,midpoint,1,single_sp_requests,440
20260915_054755,C0+C0p+C3+FLOW+MTC+S11+WARM+PRE+K5+K7+FILT+MD+SEED+SEEDLS,inputs_12x12,midpoint,1,single_sp_solves,332
20260915_054755,C0+C0p+C3+FLOW+MTC+S11+WARM+PRE+K5+K7+FILT+MD+SEED+SEEDLS,inputs_12x12,midpoint,1,single_sp_cache_hits,108
20260915_054755,C0+C0p+C3+FLOW+MTC+S11+WARM+PRE+K5+K7+FILT+MD+SEED+SEEDLS,inputs_12x12,midpoint,1,single_sp_build_time_s,1.1906147003173828
20260915_054755,C0+C0p+C3+FLOW+MTC+S11+WARM+PRE+K5+K7+FILT+MD+SEED+SEEDLS,inputs_12x12,midpoint,1,single_sp_solve_time_s,0.8710489273071289
20260915_054755,C0+C0p+C3+FLOW+MTC+S11+WARM+PRE+K5+K7+FILT+MD+SEED+SEEDLS,inputs_12x12,midpoint,1,single_sp_time_s,2.0616636276245117
20260915_054755,C0+C0p+C3+FLOW+MTC+S11+WARM+PRE+K5+K7+FILT+MD+SEED+SEEDLS,inputs_12x12,midpoint,1,cache_lookup_time_s,0.001377400942146778
20260915_054755,C0+C0p+C3+FLOW+MTC+S11+WARM+PRE+K5+K7+FILT+MD+SEED+SEEDLS,inputs_12x12,midpoint,1,est_prevented_solve_time_s,0.3854484558105469
20260915_054755,C0+C0p+C3+FLOW+MTC+S11+WARM+PRE+K5+K7+FILT+MD+SEED+SEEDLS,inputs_12x12,midpoint,1,single_sp_status_FEASIBLE_VERIFIED,325
20260915_054755,C0+C0p+C3+FLOW+MTC+S11+WARM+PRE+K5+K7+FILT+MD+SEED+SEEDLS,inputs_12x12,midpoint,1,single_sp_status_INFEASIBLE_PROVEN,7
20260915_054755,C0+C0p+C3+FLOW+MTC+S11+WARM+PRE+K5+K7+FILT+MD+SEED+SEEDLS,inputs_12x12,midpoint,1,single_sp_status_UNKNOWN,0
20260915_054755,C0+C0p+C3+FLOW+MTC+S11+WARM+PRE+K5+K7+FILT+MD+SEED+SEEDLS,inputs_12x12,midpoint,1,dup_cuts_prevented,0
20260915_054755,C0+C0p+C3+FLOW+MTC+S11+WARM+PRE+K5+K7+FILT+MD+SEED+SEEDLS,inputs_12x12,midpoint,1,single_sp_distinct,332
20260915_054755,C0+C0p+C3+FLOW+MTC+S11+WARM+PRE+K5+K7+FILT+MD+SEED+SEEDLS,inputs_12x12,midpoint,1,master_time_s,1617.5748603343964
20260915_054755,C0+C0p+C3+FLOW+MTC+S11+WARM+PRE+K5+K7+FILT+MD+SEED+SEEDLS,inputs_12x12,midpoint,1,sp_time_s,0.16910624504089355
20260915_054755,C0+C0p+C3+FLOW+MTC+S11+WARM+PRE+K5+K7+FILT+MD+SEED+SEEDLS,inputs_12x12,midpoint,1,master_time_share,0.9998954678561414
20260915_054755,C0+C0p+C3+FLOW+MTC+S11+WARM+PRE+K5+K7+FILT+MD+SEED+SEEDLS,inputs_12x12,midpoint,1,sp_time_share,0.00010453214385861832
20260915_054755,C0+C0p+C3+FLOW+MTC+S11+WARM+PRE+K5+K7+FILT+MD+SEED+SEEDLS,inputs_12x12,midpoint,1,t_to_gap_10pct,120.0427680015564
20260915_054755,C0+C0p+C3+FLOW+MTC+S11+WARM+PRE+K5+K7+FILT+MD+SEED+SEEDLS,inputs_12x12,midpoint,1,t_to_gap_5pct,
20260915_054755,C0+C0p+C3+FLOW+MTC+S11+WARM+PRE+K5+K7+FILT+MD+SEED+SEEDLS,inputs_12x12,midpoint,1,t_to_gap_3pct,
20260915_054755,C0+C0p+C3+FLOW+MTC+S11+WARM+PRE+K5+K7+FILT+MD+SEED+SEEDLS,inputs_12x12,midpoint,1,t_to_gap_1pct,
20260915_055346,C0+C0p+C3+FLOW+MTC+S11+WARM+PRE+K5+K7+FILT+MD+SEED+SEEDLS,inputs_9x9_v57,midpoint,1,status,TIME_LIMIT
20260915_055346,C0+C0p+C3+FLOW+MTC+S11+WARM+PRE+K5+K7+FILT+MD+SEED+SEEDLS,inputs_9x9_v57,midpoint,1,LB,1799.8152423180602
20260915_055346,C0+C0p+C3+FLOW+MTC+S11+WARM+PRE+K5+K7+FILT+MD+SEED+SEEDLS,inputs_9x9_v57,midpoint,1,UB,4432.176652919132
20260915_055346,C0+C0p+C3+FLOW+MTC+S11+WARM+PRE+K5+K7+FILT+MD+SEED+SEEDLS,inputs_9x9_v57,midpoint,1,gap,0.593920688803624
20260915_055346,C0+C0p+C3+FLOW+MTC+S11+WARM+PRE+K5+K7+FILT+MD+SEED+SEEDLS,inputs_9x9_v57,midpoint,1,iterations,85
20260915_055346,C0+C0p+C3+FLOW+MTC+S11+WARM+PRE+K5+K7+FILT+MD+SEED+SEEDLS,inputs_9x9_v57,midpoint,1,runtime_s,1800.0014855861664
20260915_055346,C0+C0p+C3+FLOW+MTC+S11+WARM+PRE+K5+K7+FILT+MD+SEED+SEEDLS,inputs_9x9_v57,midpoint,1,wall_s,1800.0049562454224
20260915_055346,C0+C0p+C3+FLOW+MTC+S11+WARM+PRE+K5+K7+FILT+MD+SEED+SEEDLS,inputs_9x9_v57,midpoint,1,n_sp_calls,1
20260915_055346,C0+C0p+C3+FLOW+MTC+S11+WARM+PRE+K5+K7+FILT+MD+SEED+SEEDLS,inputs_9x9_v57,midpoint,1,incumbent_value,1799.8152423180602
20260915_055346,C0+C0p+C3+FLOW+MTC+S11+WARM+PRE+K5+K7+FILT+MD+SEED+SEEDLS,inputs_9x9_v57,midpoint,1,certified,0
20260915_055346,C0+C0p+C3+FLOW+MTC+S11+WARM+PRE+K5+K7+FILT+MD+SEED+SEEDLS,inputs_9x9_v57,midpoint,1,n_Nf,75
20260915_055346,C0+C0p+C3+FLOW+MTC+S11+WARM+PRE+K5+K7+FILT+MD+SEED+SEEDLS,inputs_9x9_v57,midpoint,1,n_K,57
20260915_055346,C0+C0p+C3+FLOW+MTC+S11+WARM+PRE+K5+K7+FILT+MD+SEED+SEEDLS,inputs_9x9_v57,midpoint,1,sp_engine,strong_resource
20260915_055346,C0+C0p+C3+FLOW+MTC+S11+WARM+PRE+K5+K7+FILT+MD+SEED+SEEDLS,inputs_9x9_v57,midpoint,1,sp_mip_gap,0.0
20260915_055346,C0+C0p+C3+FLOW+MTC+S11+WARM+PRE+K5+K7+FILT+MD+SEED+SEEDLS,inputs_9x9_v57,midpoint,1,sp_tighten,0
20260915_055346,C0+C0p+C3+FLOW+MTC+S11+WARM+PRE+K5+K7+FILT+MD+SEED+SEEDLS,inputs_9x9_v57,midpoint,1,sp_tight_gap,0.0
20260915_055346,C0+C0p+C3+FLOW+MTC+S11+WARM+PRE+K5+K7+FILT+MD+SEED+SEEDLS,inputs_9x9_v57,midpoint,1,seed_localsearch,1
20260915_055346,C0+C0p+C3+FLOW+MTC+S11+WARM+PRE+K5+K7+FILT+MD+SEED+SEEDLS,inputs_9x9_v57,midpoint,1,seed_budget_s,120.0
20260915_055346,C0+C0p+C3+FLOW+MTC+S11+WARM+PRE+K5+K7+FILT+MD+SEED+SEEDLS,inputs_9x9_v57,midpoint,1,bigm_threshold,18
20260915_055346,C0+C0p+C3+FLOW+MTC+S11+WARM+PRE+K5+K7+FILT+MD+SEED+SEEDLS,inputs_9x9_v57,midpoint,1,bigm_margin,1.0
20260915_055346,C0+C0p+C3+FLOW+MTC+S11+WARM+PRE+K5+K7+FILT+MD+SEED+SEEDLS,inputs_9x9_v57,midpoint,1,bigm_method,global_sum
20260915_055346,C0+C0p+C3+FLOW+MTC+S11+WARM+PRE+K5+K7+FILT+MD+SEED+SEEDLS,inputs_9x9_v57,midpoint,1,bigm_nodes_in_dp,0
20260915_055346,C0+C0p+C3+FLOW+MTC+S11+WARM+PRE+K5+K7+FILT+MD+SEED+SEEDLS,inputs_9x9_v57,midpoint,1,bigm_dp_completed,False
20260915_055346,C0+C0p+C3+FLOW+MTC+S11+WARM+PRE+K5+K7+FILT+MD+SEED+SEEDLS,inputs_9x9_v57,midpoint,1,M_d,504.502085034314
20260915_055346,C0+C0p+C3+FLOW+MTC+S11+WARM+PRE+K5+K7+FILT+MD+SEED+SEEDLS,inputs_9x9_v57,midpoint,1,ts_ub,455.1573360182262
20260915_055346,C0+C0p+C3+FLOW+MTC+S11+WARM+PRE+K5+K7+FILT+MD+SEED+SEEDLS,inputs_9x9_v57,midpoint,1,te_ub,484.502085034314
20260915_055346,C0+C0p+C3+FLOW+MTC+S11+WARM+PRE+K5+K7+FILT+MD+SEED+SEEDLS,inputs_9x9_v57,midpoint,1,seed_LB,1799.8152423180602
20260915_055346,C0+C0p+C3+FLOW+MTC+S11+WARM+PRE+K5+K7+FILT+MD+SEED+SEEDLS,inputs_9x9_v57,midpoint,1,seed_time_s,120.01730799674988
20260915_055346,C0+C0p+C3+FLOW+MTC+S11+WARM+PRE+K5+K7+FILT+MD+SEED+SEEDLS,inputs_9x9_v57,midpoint,1,seed_source,localsearch
20260915_055346,C0+C0p+C3+FLOW+MTC+S11+WARM+PRE+K5+K7+FILT+MD+SEED+SEEDLS,inputs_9x9_v57,midpoint,1,spcall_TIME_LIMIT_WITH_INCUMBENT,1
20260915_055346,C0+C0p+C3+FLOW+MTC+S11+WARM+PRE+K5+K7+FILT+MD+SEED+SEEDLS,inputs_9x9_v57,midpoint,1,cut_singleton_infeasible,557
20260915_055346,C0+C0p+C3+FLOW+MTC+S11+WARM+PRE+K5+K7+FILT+MD+SEED+SEEDLS,inputs_9x9_v57,midpoint,1,singleton_cache_enabled,1
20260915_055346,C0+C0p+C3+FLOW+MTC+S11+WARM+PRE+K5+K7+FILT+MD+SEED+SEEDLS,inputs_9x9_v57,midpoint,1,single_sp_requests,3390
20260915_055346,C0+C0p+C3+FLOW+MTC+S11+WARM+PRE+K5+K7+FILT+MD+SEED+SEEDLS,inputs_9x9_v57,midpoint,1,single_sp_solves,1194
20260915_055346,C0+C0p+C3+FLOW+MTC+S11+WARM+PRE+K5+K7+FILT+MD+SEED+SEEDLS,inputs_9x9_v57,midpoint,1,single_sp_cache_hits,2196
20260915_055346,C0+C0p+C3+FLOW+MTC+S11+WARM+PRE+K5+K7+FILT+MD+SEED+SEEDLS,inputs_9x9_v57,midpoint,1,single_sp_build_time_s,2.553995370864868
20260915_055346,C0+C0p+C3+FLOW+MTC+S11+WARM+PRE+K5+K7+FILT+MD+SEED+SEEDLS,inputs_9x9_v57,midpoint,1,single_sp_solve_time_s,2.8679754734039307
20260915_055346,C0+C0p+C3+FLOW+MTC+S11+WARM+PRE+K5+K7+FILT+MD+SEED+SEEDLS,inputs_9x9_v57,midpoint,1,single_sp_time_s,5.421970844268799
20260915_055346,C0+C0p+C3+FLOW+MTC+S11+WARM+PRE+K5+K7+FILT+MD+SEED+SEEDLS,inputs_9x9_v57,midpoint,1,cache_lookup_time_s,0.00785270519554615
20260915_055346,C0+C0p+C3+FLOW+MTC+S11+WARM+PRE+K5+K7+FILT+MD+SEED+SEEDLS,inputs_9x9_v57,midpoint,1,est_prevented_solve_time_s,12.953044414520264
20260915_055346,C0+C0p+C3+FLOW+MTC+S11+WARM+PRE+K5+K7+FILT+MD+SEED+SEEDLS,inputs_9x9_v57,midpoint,1,single_sp_status_FEASIBLE_VERIFIED,1065
20260915_055346,C0+C0p+C3+FLOW+MTC+S11+WARM+PRE+K5+K7+FILT+MD+SEED+SEEDLS,inputs_9x9_v57,midpoint,1,single_sp_status_INFEASIBLE_PROVEN,129
20260915_055346,C0+C0p+C3+FLOW+MTC+S11+WARM+PRE+K5+K7+FILT+MD+SEED+SEEDLS,inputs_9x9_v57,midpoint,1,single_sp_status_UNKNOWN,0
20260915_055346,C0+C0p+C3+FLOW+MTC+S11+WARM+PRE+K5+K7+FILT+MD+SEED+SEEDLS,inputs_9x9_v57,midpoint,1,dup_cuts_prevented,0
20260915_055346,C0+C0p+C3+FLOW+MTC+S11+WARM+PRE+K5+K7+FILT+MD+SEED+SEEDLS,inputs_9x9_v57,midpoint,1,single_sp_distinct,1194
20260915_055346,C0+C0p+C3+FLOW+MTC+S11+WARM+PRE+K5+K7+FILT+MD+SEED+SEEDLS,inputs_9x9_v57,midpoint,1,master_time_s,1674.4105050563812
20260915_055346,C0+C0p+C3+FLOW+MTC+S11+WARM+PRE+K5+K7+FILT+MD+SEED+SEEDLS,inputs_9x9_v57,midpoint,1,sp_time_s,0.0
20260915_055346,C0+C0p+C3+FLOW+MTC+S11+WARM+PRE+K5+K7+FILT+MD+SEED+SEEDLS,inputs_9x9_v57,midpoint,1,master_time_share,1.0
20260915_055346,C0+C0p+C3+FLOW+MTC+S11+WARM+PRE+K5+K7+FILT+MD+SEED+SEEDLS,inputs_9x9_v57,midpoint,1,sp_time_share,0.0
20260915_055346,C0+C0p+C3+FLOW+MTC+S11+WARM+PRE+K5+K7+FILT+MD+SEED+SEEDLS,inputs_9x9_v57,midpoint,1,t_to_gap_10pct,
20260915_055346,C0+C0p+C3+FLOW+MTC+S11+WARM+PRE+K5+K7+FILT+MD+SEED+SEEDLS,inputs_9x9_v57,midpoint,1,t_to_gap_5pct,
20260915_055346,C0+C0p+C3+FLOW+MTC+S11+WARM+PRE+K5+K7+FILT+MD+SEED+SEEDLS,inputs_9x9_v57,midpoint,1,t_to_gap_3pct,
20260915_055346,C0+C0p+C3+FLOW+MTC+S11+WARM+PRE+K5+K7+FILT+MD+SEED+SEEDLS,inputs_9x9_v57,midpoint,1,t_to_gap_1pct,
20260915_055748,C0+C0p+C3+FLOW+MTC+S11+WARM+PRE+K5+K7+FILT+MD+SEED+SEEDLS,inputs_9x9_v114,midpoint,1,status,TIME_LIMIT
20260915_055748,C0+C0p+C3+FLOW+MTC+S11+WARM+PRE+K5+K7+FILT+MD+SEED+SEEDLS,inputs_9x9_v114,midpoint,1,LB,2451.333898089567
20260915_055748,C0+C0p+C3+FLOW+MTC+S11+WARM+PRE+K5+K7+FILT+MD+SEED+SEEDLS,inputs_9x9_v114,midpoint,1,UB,4463.118650233666
20260915_055748,C0+C0p+C3+FLOW+MTC+S11+WARM+PRE+K5+K7+FILT+MD+SEED+SEEDLS,inputs_9x9_v114,midpoint,1,gap,0.4507576225962024
20260915_055748,C0+C0p+C3+FLOW+MTC+S11+WARM+PRE+K5+K7+FILT+MD+SEED+SEEDLS,inputs_9x9_v114,midpoint,1,iterations,280
20260915_055748,C0+C0p+C3+FLOW+MTC+S11+WARM+PRE+K5+K7+FILT+MD+SEED+SEEDLS,inputs_9x9_v114,midpoint,1,runtime_s,1800.001225233078
20260915_055748,C0+C0p+C3+FLOW+MTC+S11+WARM+PRE+K5+K7+FILT+MD+SEED+SEEDLS,inputs_9x9_v114,midpoint,1,wall_s,1800.00386095047
20260915_055748,C0+C0p+C3+FLOW+MTC+S11+WARM+PRE+K5+K7+FILT+MD+SEED+SEEDLS,inputs_9x9_v114,midpoint,1,n_sp_calls,2
20260915_055748,C0+C0p+C3+FLOW+MTC+S11+WARM+PRE+K5+K7+FILT+MD+SEED+SEEDLS,inputs_9x9_v114,midpoint,1,incumbent_value,2451.333898089567
20260915_055748,C0+C0p+C3+FLOW+MTC+S11+WARM+PRE+K5+K7+FILT+MD+SEED+SEEDLS,inputs_9x9_v114,midpoint,1,certified,0
20260915_055748,C0+C0p+C3+FLOW+MTC+S11+WARM+PRE+K5+K7+FILT+MD+SEED+SEEDLS,inputs_9x9_v114,midpoint,1,n_Nf,75
